#[Manufacturer]; [Hostname]; [Delta t]; [Date]; [Mode]; [File Version]
Thorlabs; PM5020_5E; 10 ms; 2026-07-15T05:11:36; CW; 1

#[Ch];[Name];[Serial];[Type];[Wavelength];[Range];[Attenuation];[Unit]
0; S425C-L; 1932731; Thermopile;1064 nm; manual; 0 dB; W
1; S120VC; 230131112; Photodiode;1064 nm; auto; 0 dB; W

#[ms]; [Ch: 1]; [Ch: 2]
     22840; 1.085467E+00 ; 7.052617E-05 
     22850; 1.086393E+00 ; 6.920392E-05 
     22860; 1.086020E+00 ; 6.973025E-05 
     22870; 1.086062E+00 ; 7.122875E-05 
     22890; 1.086261E+00 ; 7.011500E-05 
     22920; 1.085384E+00 ; 7.065796E-05 
     22930; 1.086087E+00 ; 7.062951E-05 
     22940; 1.086488E+00 ; 6.938710E-05 
     22960; 1.086987E+00 ; 6.843411E-05 
     22970; 1.086676E+00 ; 6.977809E-05 
     22990; 1.086592E+00 ; 6.850290E-05 
     23000; 1.086078E+00 ; 6.728687E-05 
     23010; 1.086771E+00 ; 6.782693E-05 
     23020; 1.086318E+00 ; 6.888847E-05 
     23030; 1.087099E+00 ; 6.917676E-05 
     23040; 1.086471E+00 ; 6.806386E-05 
     23050; 1.086208E+00 ; 6.672117E-05 
     23070; 1.085847E+00 ; 6.868827E-05 
     23080; 1.086818E+00 ; 6.878869E-05 
     23090; 1.086175E+00 ; 6.767876E-05 
     23100; 1.086624E+00 ; 6.647311E-05 
     23110; 1.086493E+00 ; 6.721020E-05 
     23120; 1.086463E+00 ; 6.844458E-05 
     23130; 1.086676E+00 ; 6.876251E-05 
     23140; 1.085804E+00 ; 6.757585E-05 
     23160; 1.086039E+00 ; 6.710672E-05 
     23170; 1.085876E+00 ; 6.825027E-05 
     23180; 1.086155E+00 ; 6.850214E-05 
     23190; 1.085494E+00 ; 6.730802E-05 
     23200; 1.086352E+00 ; 6.609251E-05 
     23220; 1.085812E+00 ; 6.807125E-05 
     23230; 1.086174E+00 ; 6.848616E-05 
     23240; 1.086158E+00 ; 6.730881E-05 
     23250; 1.085984E+00 ; 6.589067E-05 
     23260; 1.086281E+00 ; 6.693621E-05 
     23270; 1.085552E+00 ; 6.816003E-05 
     23280; 1.086113E+00 ; 6.837302E-05 
     23290; 1.086190E+00 ; 6.716346E-05 
     23300; 1.085831E+00 ; 6.611246E-05 
     23310; 1.086294E+00 ; 6.681306E-05 
     23320; 1.085621E+00 ; 6.799331E-05 
     23330; 1.086067E+00 ; 6.835961E-05 
     23340; 1.085598E+00 ; 6.708600E-05 
     23350; 1.086181E+00 ; 6.597044E-05 
     23360; 1.086943E+00 ; 6.698582E-05 
     23370; 1.086264E+00 ; 6.801372E-05 
     23380; 1.087165E+00 ; 6.827738E-05 
     23390; 1.086692E+00 ; 6.703394E-05 
     23400; 1.086092E+00 ; 6.609467E-05 
     23410; 1.086910E+00 ; 6.701887E-05 
     23420; 1.086088E+00 ; 6.791609E-05 
     23430; 1.086490E+00 ; 6.831878E-05 
     23440; 1.086273E+00 ; 6.705198E-05 
     23450; 1.086965E+00 ; 6.597834E-05 
     23460; 1.086807E+00 ; 6.702793E-05 
     23470; 1.086663E+00 ; 6.806523E-05 
     23480; 1.086899E+00 ; 6.829484E-05 
     23490; 1.086335E+00 ; 6.694057E-05 
     23500; 1.086191E+00 ; 6.606742E-05 
     23510; 1.086636E+00 ; 6.704329E-05 
     23520; 1.086322E+00 ; 6.797892E-05 
     23540; 1.086868E+00 ; 6.695976E-05 
     23550; 1.086535E+00 ; 6.598879E-05 
     23560; 1.086751E+00 ; 6.697404E-05 
     23570; 1.086535E+00 ; 6.809654E-05 
     23580; 1.086887E+00 ; 6.826758E-05 
     23590; 1.086555E+00 ; 6.681329E-05 
     23600; 1.087272E+00 ; 6.592186E-05 
     23610; 1.087282E+00 ; 6.693657E-05 
     23620; 1.086306E+00 ; 6.801698E-05 
     23630; 1.087054E+00 ; 6.832130E-05 
     23650; 1.086774E+00 ; 6.591585E-05 
     23660; 1.086996E+00 ; 6.692010E-05 
     23670; 1.086178E+00 ; 6.809979E-05 
     23680; 1.087064E+00 ; 6.817018E-05 
     23690; 1.086523E+00 ; 6.683676E-05 
     23700; 1.086651E+00 ; 6.596154E-05 
     23710; 1.086197E+00 ; 6.694499E-05 
     23720; 1.085961E+00 ; 6.802721E-05 
     23730; 1.086638E+00 ; 6.824033E-05 
     23740; 1.086302E+00 ; 6.696987E-05 
     23750; 1.086120E+00 ; 6.586612E-05 
     23760; 1.086071E+00 ; 6.706867E-05 
     23770; 1.086138E+00 ; 6.821207E-05 
     23780; 1.086322E+00 ; 6.817016E-05 
     23790; 1.085949E+00 ; 6.690081E-05 
     23800; 1.086254E+00 ; 6.609629E-05 
     23810; 1.085707E+00 ; 6.723616E-05 
     23820; 1.085814E+00 ; 6.834569E-05 
     23830; 1.085892E+00 ; 6.830499E-05 
     23840; 1.086032E+00 ; 6.712887E-05 
     23860; 1.086431E+00 ; 6.745497E-05 
     23870; 1.085871E+00 ; 6.859200E-05 
     23880; 1.086440E+00 ; 6.840903E-05 
     23890; 1.086049E+00 ; 6.731182E-05 
     23900; 1.086424E+00 ; 6.650377E-05 
     23920; 1.085877E+00 ; 6.894397E-05 
     23930; 1.086027E+00 ; 6.881556E-05 
     23940; 1.086374E+00 ; 6.777401E-05 
     23950; 1.086223E+00 ; 6.679158E-05 
     23960; 1.085669E+00 ; 6.822168E-05 
     23970; 1.085912E+00 ; 6.946451E-05 
     23980; 1.086025E+00 ; 6.925088E-05 
     23990; 1.086834E+00 ; 6.834097E-05 
     24000; 1.086533E+00 ; 6.742475E-05 
     24010; 1.086667E+00 ; 6.898348E-05 
     24020; 1.086809E+00 ; 7.013657E-05 
     24030; 1.087057E+00 ; 7.009138E-05 
     24040; 1.087082E+00 ; 6.912068E-05 
     24050; 1.086922E+00 ; 6.804844E-05 
     24060; 1.086667E+00 ; 6.985864E-05 
     24070; 1.086775E+00 ; 7.119333E-05 
     24080; 1.087022E+00 ; 7.089361E-05 
     24090; 1.086681E+00 ; 7.002045E-05 
     24100; 1.087259E+00 ; 6.909256E-05 
     24110; 1.087424E+00 ; 7.097194E-05 
     24120; 1.086876E+00 ; 7.232299E-05 
     24130; 1.087175E+00 ; 7.212201E-05 
     24140; 1.087693E+00 ; 7.121461E-05 
     24150; 1.086527E+00 ; 7.016170E-05 
     24160; 1.087243E+00 ; 7.208576E-05 
     24170; 1.086935E+00 ; 7.339034E-05 
     24180; 1.086985E+00 ; 7.313218E-05 
     24190; 1.086961E+00 ; 7.223618E-05 
     24200; 1.086953E+00 ; 7.121560E-05 
     24210; 1.087205E+00 ; 7.319811E-05 
     24220; 1.086799E+00 ; 7.411380E-05 
     24230; 1.087042E+00 ; 7.389674E-05 
     24240; 1.087291E+00 ; 7.273667E-05 
     24250; 1.086834E+00 ; 7.155605E-05 
     24260; 1.087793E+00 ; 7.349059E-05 
     24280; 1.086983E+00 ; 7.394733E-05 
     24290; 1.087018E+00 ; 7.270354E-05 
     24300; 1.087528E+00 ; 7.150362E-05 
     24310; 1.087586E+00 ; 7.320771E-05 
     24320; 1.086670E+00 ; 7.403745E-05 
     24330; 1.087450E+00 ; 7.386816E-05 
     24340; 1.087448E+00 ; 7.252082E-05 
     24350; 1.087350E+00 ; 7.152559E-05 
     24360; 1.087974E+00 ; 7.325066E-05 
     24370; 1.087240E+00 ; 7.412616E-05 
     24390; 1.088346E+00 ; 7.234387E-05 
     24400; 1.087662E+00 ; 7.153708E-05 
     24410; 1.087565E+00 ; 7.318261E-05 
     24420; 1.087083E+00 ; 7.398672E-05 
     24430; 1.087444E+00 ; 7.358867E-05 
     24440; 1.087137E+00 ; 7.203716E-05 
     24450; 1.087519E+00 ; 7.120110E-05 
     24460; 1.087306E+00 ; 7.299868E-05 
     24470; 1.086765E+00 ; 7.373061E-05 
     24480; 1.087676E+00 ; 7.316291E-05 
     24490; 1.087290E+00 ; 7.167653E-05 
     24500; 1.086954E+00 ; 7.088247E-05 
     24510; 1.088130E+00 ; 7.244803E-05 
     24520; 1.087025E+00 ; 7.312148E-05 
     24540; 1.087529E+00 ; 7.114414E-05 
     24570; 1.086964E+00 ; 7.267638E-05 
     24580; 1.088229E+00 ; 7.200988E-05 
     24590; 1.087595E+00 ; 7.059628E-05 
     24600; 1.087883E+00 ; 6.982201E-05 
     24610; 1.087971E+00 ; 7.137216E-05 
     24620; 1.087489E+00 ; 7.214552E-05 
     24630; 1.087636E+00 ; 7.152262E-05 
     24640; 1.086983E+00 ; 7.013931E-05 
     24650; 1.086474E+00 ; 6.926349E-05 
     24660; 1.087734E+00 ; 7.075863E-05 
     24670; 1.086838E+00 ; 7.151931E-05 
     24680; 1.087920E+00 ; 7.063633E-05 
     24690; 1.086961E+00 ; 6.931214E-05 
     24700; 1.086571E+00 ; 6.862849E-05 
     24710; 1.087225E+00 ; 6.998301E-05 
     24730; 1.087345E+00 ; 7.007417E-05 
     24740; 1.087049E+00 ; 6.869221E-05 
     24750; 1.086870E+00 ; 6.786462E-05 
     24760; 1.086879E+00 ; 6.939296E-05 
     24770; 1.086670E+00 ; 7.013208E-05 
     24780; 1.087529E+00 ; 6.923629E-05 
     24800; 1.086781E+00 ; 6.725603E-05 
     24810; 1.086536E+00 ; 6.882420E-05 
     24820; 1.085734E+00 ; 6.951983E-05 
     24830; 1.086584E+00 ; 6.864167E-05 
     24840; 1.086754E+00 ; 6.746648E-05 
     24850; 1.086894E+00 ; 6.657372E-05 
     24860; 1.086896E+00 ; 6.828694E-05 
     24870; 1.086337E+00 ; 6.910211E-05 
     24880; 1.087316E+00 ; 6.800061E-05 
     24890; 1.085561E+00 ; 6.695589E-05 
     24900; 1.085954E+00 ; 6.627864E-05 
     24920; 1.085780E+00 ; 6.859371E-05 
     24930; 1.086231E+00 ; 6.765941E-05 
     24940; 1.085919E+00 ; 6.652370E-05 
     24950; 1.085914E+00 ; 6.591207E-05 
     24960; 1.086234E+00 ; 6.764961E-05 
     24970; 1.085612E+00 ; 6.835315E-05 
     24980; 1.086207E+00 ; 6.733857E-05 
     24990; 1.085648E+00 ; 6.632498E-05 
     25010; 1.086727E+00 ; 6.751855E-05 
     25020; 1.085365E+00 ; 6.811909E-05 
     25030; 1.086279E+00 ; 6.721796E-05 
     25040; 1.086109E+00 ; 6.617252E-05 
     25050; 1.085722E+00 ; 6.560694E-05 
     25060; 1.085855E+00 ; 6.736971E-05 
     25070; 1.085175E+00 ; 6.792968E-05 
     25080; 1.086123E+00 ; 6.706964E-05 
     25090; 1.086067E+00 ; 6.606451E-05 
     25100; 1.085654E+00 ; 6.563300E-05 
     25110; 1.086497E+00 ; 6.735630E-05 
     25130; 1.086461E+00 ; 6.713254E-05 
     25140; 1.085889E+00 ; 6.592337E-05 
     25150; 1.086133E+00 ; 6.552140E-05 
     25160; 1.086117E+00 ; 6.728204E-05 
     25170; 1.085442E+00 ; 6.789994E-05 
     25180; 1.086367E+00 ; 6.697893E-05 
     25190; 1.086384E+00 ; 6.580790E-05 
     25200; 1.086134E+00 ; 6.569720E-05 
     25210; 1.086151E+00 ; 6.732318E-05 
     25220; 1.086259E+00 ; 6.778337E-05 
     25230; 1.086284E+00 ; 6.700429E-05 
     25240; 1.086164E+00 ; 6.569015E-05 
     25260; 1.086386E+00 ; 6.737869E-05 
     25270; 1.086010E+00 ; 6.775896E-05 
     25280; 1.085647E+00 ; 6.696408E-05 
     25290; 1.086048E+00 ; 6.567542E-05 
     25300; 1.085922E+00 ; 6.579654E-05 
     25310; 1.086079E+00 ; 6.729989E-05 
     25320; 1.085949E+00 ; 6.771226E-05 
     25330; 1.086156E+00 ; 6.693495E-05 
     25340; 1.085946E+00 ; 6.566141E-05 
     25350; 1.086227E+00 ; 6.571193E-05 
     25360; 1.086732E+00 ; 6.721210E-05 
     25370; 1.085889E+00 ; 6.778131E-05 
     25380; 1.086277E+00 ; 6.690065E-05 
     25390; 1.086249E+00 ; 6.564927E-05 
     25400; 1.085437E+00 ; 6.585655E-05 
     25410; 1.085696E+00 ; 6.728059E-05 
     25420; 1.085999E+00 ; 6.777004E-05 
     25430; 1.085583E+00 ; 6.684531E-05 
     25440; 1.085821E+00 ; 6.566696E-05 
     25450; 1.085807E+00 ; 6.578327E-05 
     25460; 1.085926E+00 ; 6.729920E-05 
     25470; 1.085533E+00 ; 6.794614E-05 
     25480; 1.085612E+00 ; 6.677218E-05 
     25490; 1.085841E+00 ; 6.566323E-05 
     25500; 1.085778E+00 ; 6.589886E-05 
     25510; 1.086068E+00 ; 6.722814E-05 
     25520; 1.085187E+00 ; 6.785432E-05 
     25530; 1.085962E+00 ; 6.681611E-05 
     25540; 1.085821E+00 ; 6.571432E-05 
     25550; 1.085419E+00 ; 6.588006E-05 
     25560; 1.085820E+00 ; 6.723947E-05 
     25570; 1.085420E+00 ; 6.795138E-05 
     25580; 1.085593E+00 ; 6.677735E-05 
     25590; 1.085097E+00 ; 6.575669E-05 
     25600; 1.085670E+00 ; 6.585241E-05 
     25610; 1.086368E+00 ; 6.742781E-05 
     25620; 1.085428E+00 ; 6.797512E-05 
     25630; 1.085835E+00 ; 6.676470E-05 
     25640; 1.085586E+00 ; 6.573438E-05 
     25650; 1.086325E+00 ; 6.595431E-05 
     25660; 1.085834E+00 ; 6.744359E-05 
     25670; 1.086427E+00 ; 6.797336E-05 
     25680; 1.085878E+00 ; 6.661825E-05 
     25690; 1.085619E+00 ; 6.575251E-05 
     25700; 1.085337E+00 ; 6.604725E-05 
     25710; 1.085604E+00 ; 6.736525E-05 
     25730; 1.085550E+00 ; 6.660272E-05 
     25740; 1.085333E+00 ; 6.568870E-05 
     25750; 1.085096E+00 ; 6.611179E-05 
     25760; 1.086031E+00 ; 6.747419E-05 
     25770; 1.084772E+00 ; 6.788787E-05 
     25780; 1.085837E+00 ; 6.665919E-05 
     25790; 1.085168E+00 ; 6.568759E-05 
     25810; 1.085938E+00 ; 6.760409E-05 
     25820; 1.085349E+00 ; 6.788461E-05 
     25830; 1.085793E+00 ; 6.675594E-05 
     25840; 1.085336E+00 ; 6.572992E-05 
     25850; 1.085591E+00 ; 6.618821E-05 
     25870; 1.085455E+00 ; 6.790626E-05 
     25880; 1.086777E+00 ; 6.676237E-05 
     25890; 1.085715E+00 ; 6.576749E-05 
     25900; 1.085252E+00 ; 6.626489E-05 
     25910; 1.085521E+00 ; 6.763334E-05 
     25920; 1.084985E+00 ; 6.789847E-05 
     25930; 1.085214E+00 ; 6.681157E-05 
     25940; 1.085338E+00 ; 6.570999E-05 
     25950; 1.085081E+00 ; 6.643856E-05 
     25960; 1.084806E+00 ; 6.774848E-05 
     25970; 1.084811E+00 ; 6.801682E-05 
     25980; 1.085505E+00 ; 6.686585E-05 
     25990; 1.085304E+00 ; 6.576948E-05 
     26000; 1.085431E+00 ; 6.671363E-05 
     26010; 1.085419E+00 ; 6.784936E-05 
     26020; 1.084707E+00 ; 6.801201E-05 
     26030; 1.085644E+00 ; 6.698790E-05 
     26040; 1.085590E+00 ; 6.568027E-05 
     26050; 1.085059E+00 ; 6.672904E-05 
     26080; 1.085226E+00 ; 6.693855E-05 
     26100; 1.085559E+00 ; 6.693119E-05 
     26110; 1.085064E+00 ; 6.794713E-05 
     26120; 1.085261E+00 ; 6.811105E-05 
     26130; 1.085261E+00 ; 6.699987E-05 
     26140; 1.084818E+00 ; 6.585768E-05 
     26160; 1.084716E+00 ; 6.813926E-05 
     26170; 1.084976E+00 ; 6.826211E-05 
     26180; 1.085168E+00 ; 6.689058E-05 
     26190; 1.085252E+00 ; 6.592752E-05 
     26200; 1.084709E+00 ; 6.714075E-05 
     26210; 1.084917E+00 ; 6.803870E-05 
     26220; 1.084358E+00 ; 6.823766E-05 
     26230; 1.085281E+00 ; 6.701143E-05 
     26240; 1.085136E+00 ; 6.595685E-05 
     26250; 1.085247E+00 ; 6.719012E-05 
     26260; 1.084825E+00 ; 6.820792E-05 
     26270; 1.084440E+00 ; 6.831286E-05 
     26290; 1.084718E+00 ; 6.603285E-05 
     26300; 1.084586E+00 ; 6.732780E-05 
     26310; 1.085295E+00 ; 6.817991E-05 
     26320; 1.084662E+00 ; 6.821964E-05 
     26330; 1.084606E+00 ; 6.698267E-05 
     26340; 1.085365E+00 ; 6.601906E-05 
     26350; 1.084954E+00 ; 6.723363E-05 
     26360; 1.085497E+00 ; 6.829522E-05 
     26370; 1.085165E+00 ; 6.825264E-05 
     26390; 1.084781E+00 ; 6.593773E-05 
     26400; 1.084590E+00 ; 6.725977E-05 
     26420; 1.084923E+00 ; 6.811065E-05 
     26430; 1.085761E+00 ; 6.685499E-05 
     26440; 1.084743E+00 ; 6.591184E-05 
     26450; 1.085357E+00 ; 6.721899E-05 
     26460; 1.085363E+00 ; 6.828608E-05 
     26470; 1.084852E+00 ; 6.801337E-05 
     26480; 1.084876E+00 ; 6.676911E-05 
     26490; 1.084893E+00 ; 6.586549E-05 
     26500; 1.084378E+00 ; 6.740754E-05 
     26510; 1.085898E+00 ; 6.822551E-05 
     26520; 1.085383E+00 ; 6.782749E-05 
     26530; 1.085133E+00 ; 6.678769E-05 
     26540; 1.084946E+00 ; 6.581344E-05 
     26550; 1.084486E+00 ; 6.733199E-05 
     26560; 1.085015E+00 ; 6.822752E-05 
     26570; 1.084137E+00 ; 6.769349E-05 
     26580; 1.085013E+00 ; 6.664295E-05 
     26590; 1.084333E+00 ; 6.575818E-05 
     26600; 1.084660E+00 ; 6.735815E-05 
     26610; 1.084137E+00 ; 6.817067E-05 
     26620; 1.083864E+00 ; 6.757440E-05 
     26630; 1.084107E+00 ; 6.654530E-05 
     26640; 1.083888E+00 ; 6.568758E-05 
     26650; 1.083772E+00 ; 6.727340E-05 
     26660; 1.084507E+00 ; 6.819827E-05 
     26670; 1.083635E+00 ; 6.761767E-05 
     26680; 1.084492E+00 ; 6.648688E-05 
     26690; 1.083793E+00 ; 6.566307E-05 
     26700; 1.082897E+00 ; 6.730964E-05 
     26710; 1.083625E+00 ; 6.795970E-05 
     26720; 1.083441E+00 ; 6.751261E-05 
     26730; 1.083465E+00 ; 6.644415E-05 
     26740; 1.083781E+00 ; 6.559632E-05 
     26750; 1.083166E+00 ; 6.731303E-05 
     26760; 1.083992E+00 ; 6.807601E-05 
     26770; 1.083160E+00 ; 6.755791E-05 
     26780; 1.083434E+00 ; 6.622433E-05 
     26790; 1.083107E+00 ; 6.549922E-05 
     26800; 1.083792E+00 ; 6.737053E-05 
     26810; 1.083590E+00 ; 6.796853E-05 
     26820; 1.082917E+00 ; 6.741783E-05 
     26830; 1.082789E+00 ; 6.624103E-05 
     26840; 1.083013E+00 ; 6.555846E-05 
     26850; 1.083573E+00 ; 6.729235E-05 
     26860; 1.084290E+00 ; 6.815064E-05 
     26870; 1.083361E+00 ; 6.747348E-05 
     26880; 1.083561E+00 ; 6.614199E-05 
     26900; 1.082807E+00 ; 6.730180E-05 
     26910; 1.084067E+00 ; 6.790597E-05 
     26920; 1.083476E+00 ; 6.735120E-05 
     26930; 1.083780E+00 ; 6.613325E-05 
     26940; 1.083459E+00 ; 6.568051E-05 
     26950; 1.084047E+00 ; 6.722126E-05 
     26960; 1.084236E+00 ; 6.802021E-05 
     26970; 1.083907E+00 ; 6.729249E-05 
     26980; 1.084214E+00 ; 6.598743E-05 
     26990; 1.083987E+00 ; 6.569611E-05 
     27000; 1.082949E+00 ; 6.731504E-05 
     27010; 1.084333E+00 ; 6.786854E-05 
     27020; 1.083587E+00 ; 6.713872E-05 
     27030; 1.084013E+00 ; 6.605089E-05 
     27040; 1.084026E+00 ; 6.563838E-05 
     27050; 1.083898E+00 ; 6.727273E-05 
     27060; 1.083818E+00 ; 6.804590E-05 
     27070; 1.083825E+00 ; 6.710361E-05 
     27080; 1.084567E+00 ; 6.605237E-05 
     27090; 1.083975E+00 ; 6.574919E-05 
     27100; 1.084224E+00 ; 6.730916E-05 
     27110; 1.084914E+00 ; 6.801517E-05 
     27120; 1.084385E+00 ; 6.705333E-05 
     27130; 1.084497E+00 ; 6.609133E-05 
     27140; 1.084226E+00 ; 6.569925E-05 
     27150; 1.083505E+00 ; 6.726120E-05 
     27160; 1.084429E+00 ; 6.808883E-05 
     27170; 1.084034E+00 ; 6.704436E-05 
     27180; 1.084599E+00 ; 6.593813E-05 
     27190; 1.083757E+00 ; 6.570132E-05 
     27200; 1.084149E+00 ; 6.735525E-05 
     27210; 1.084640E+00 ; 6.808803E-05 
     27220; 1.084457E+00 ; 6.697321E-05 
     27230; 1.084141E+00 ; 6.590645E-05 
     27240; 1.084408E+00 ; 6.564562E-05 
     27250; 1.083928E+00 ; 6.729781E-05 
     27260; 1.084563E+00 ; 6.814785E-05 
     27270; 1.084761E+00 ; 6.700513E-05 
     27280; 1.083865E+00 ; 6.584264E-05 
     27300; 1.084473E+00 ; 6.743784E-05 
     27310; 1.084833E+00 ; 6.796089E-05 
     27320; 1.084007E+00 ; 6.698820E-05 
     27330; 1.084491E+00 ; 6.585903E-05 
     27340; 1.085352E+00 ; 6.581704E-05 
     27350; 1.085066E+00 ; 6.742054E-05 
     27360; 1.085576E+00 ; 6.794517E-05 
     27370; 1.084619E+00 ; 6.691713E-05 
     27380; 1.084873E+00 ; 6.581943E-05 
     27390; 1.085237E+00 ; 6.595412E-05 
     27400; 1.084674E+00 ; 6.744100E-05 
     27410; 1.084942E+00 ; 6.788458E-05 
     27420; 1.084729E+00 ; 6.692193E-05 
     27430; 1.085188E+00 ; 6.585822E-05 
     27440; 1.084981E+00 ; 6.605410E-05 
     27450; 1.085046E+00 ; 6.753002E-05 
     27460; 1.085536E+00 ; 6.785804E-05 
     27470; 1.084637E+00 ; 6.673732E-05 
     27480; 1.085508E+00 ; 6.569891E-05 
     27490; 1.084895E+00 ; 6.614623E-05 
     27500; 1.084769E+00 ; 6.750815E-05 
     27510; 1.085998E+00 ; 6.775937E-05 
     27520; 1.085289E+00 ; 6.689051E-05 
     27530; 1.085227E+00 ; 6.575205E-05 
     27540; 1.085736E+00 ; 6.622694E-05 
     27550; 1.085253E+00 ; 6.744321E-05 
     27560; 1.085572E+00 ; 6.791757E-05 
     27570; 1.085405E+00 ; 6.677621E-05 
     27580; 1.085199E+00 ; 6.559538E-05 
     27600; 1.085993E+00 ; 6.755250E-05 
     27610; 1.086065E+00 ; 6.790114E-05 
     27620; 1.085512E+00 ; 6.678378E-05 
     27630; 1.085583E+00 ; 6.570506E-05 
     27640; 1.086089E+00 ; 6.616375E-05 
     27650; 1.085674E+00 ; 6.745082E-05 
     27660; 1.085953E+00 ; 6.809409E-05 
     27680; 1.085877E+00 ; 6.573695E-05 
     27690; 1.085774E+00 ; 6.621127E-05 
     27700; 1.085497E+00 ; 6.752940E-05 
     27710; 1.085559E+00 ; 6.798723E-05 
     27720; 1.085509E+00 ; 6.671932E-05 
     27730; 1.086032E+00 ; 6.568227E-05 
     27740; 1.085852E+00 ; 6.621577E-05 
     27750; 1.085626E+00 ; 6.753788E-05 
     27770; 1.085523E+00 ; 6.664643E-05 
     27780; 1.085658E+00 ; 6.555924E-05 
     27800; 1.085106E+00 ; 6.766044E-05 
     27810; 1.085839E+00 ; 6.787436E-05 
     27820; 1.085839E+00 ; 6.654573E-05 
     27830; 1.085611E+00 ; 6.560152E-05 
     27850; 1.086186E+00 ; 6.754823E-05 
     27860; 1.086339E+00 ; 6.781029E-05 
     27870; 1.085741E+00 ; 6.652554E-05 
     27880; 1.085634E+00 ; 6.550051E-05 
     27890; 1.086150E+00 ; 6.636467E-05 
     27900; 1.084841E+00 ; 6.758452E-05 
     27910; 1.085422E+00 ; 6.763057E-05 
     27920; 1.085678E+00 ; 6.644760E-05 
     27930; 1.085523E+00 ; 6.547423E-05 
     27940; 1.085611E+00 ; 6.635440E-05 
     27950; 1.085510E+00 ; 6.756336E-05 
     27960; 1.085821E+00 ; 6.754268E-05 
     27970; 1.085772E+00 ; 6.642062E-05 
     27980; 1.085547E+00 ; 6.536369E-05 
     27990; 1.085542E+00 ; 6.643172E-05 
     28000; 1.085003E+00 ; 6.761374E-05 
     28010; 1.086334E+00 ; 6.746114E-05 
     28020; 1.084874E+00 ; 6.638250E-05 
     28030; 1.085564E+00 ; 6.530371E-05 
     28040; 1.085089E+00 ; 6.644421E-05 
     28050; 1.084905E+00 ; 6.749776E-05 
     28060; 1.085648E+00 ; 6.747249E-05 
     28070; 1.085113E+00 ; 6.639427E-05 
     28080; 1.084796E+00 ; 6.511241E-05 
     28090; 1.085532E+00 ; 6.654327E-05 
     28100; 1.085725E+00 ; 6.758541E-05 
     28110; 1.085643E+00 ; 6.734475E-05 
     28120; 1.085515E+00 ; 6.628696E-05 
     28130; 1.085775E+00 ; 6.516267E-05 
     28140; 1.085345E+00 ; 6.650001E-05 
     28150; 1.083931E+00 ; 6.752301E-05 
     28160; 1.084703E+00 ; 6.741270E-05 
     28170; 1.084305E+00 ; 6.615357E-05 
     28180; 1.084381E+00 ; 6.511823E-05 
     28190; 1.084881E+00 ; 6.662876E-05 
     28200; 1.084193E+00 ; 6.755529E-05 
     28210; 1.084797E+00 ; 6.731749E-05 
     28220; 1.084878E+00 ; 6.609027E-05 
     28230; 1.084628E+00 ; 6.513727E-05 
     28240; 1.084493E+00 ; 6.661913E-05 
     28250; 1.083925E+00 ; 6.746826E-05 
     28260; 1.084038E+00 ; 6.739281E-05 
     28270; 1.084047E+00 ; 6.607506E-05 
     28280; 1.084353E+00 ; 6.514602E-05 
     28290; 1.084490E+00 ; 6.673298E-05 
     28300; 1.083866E+00 ; 6.751947E-05 
     28310; 1.084284E+00 ; 6.735909E-05 
     28320; 1.083663E+00 ; 6.610272E-05 
     28330; 1.083836E+00 ; 6.527895E-05 
     28340; 1.084110E+00 ; 6.667936E-05 
     28360; 1.084165E+00 ; 6.732361E-05 
     28370; 1.083997E+00 ; 6.601893E-05 
     28380; 1.083331E+00 ; 6.523223E-05 
     28390; 1.084077E+00 ; 6.674063E-05 
     28400; 1.082842E+00 ; 6.755185E-05 
     28410; 1.083755E+00 ; 6.722260E-05 
     28420; 1.082834E+00 ; 6.597817E-05 
     28430; 1.083323E+00 ; 6.533662E-05 
     28440; 1.083266E+00 ; 6.666382E-05 
     28450; 1.082756E+00 ; 6.755822E-05 
     28460; 1.083806E+00 ; 6.716453E-05 
     28470; 1.083081E+00 ; 6.599763E-05 
     28480; 1.082933E+00 ; 6.528274E-05 
     28490; 1.082470E+00 ; 6.671483E-05 
     28510; 1.082553E+00 ; 6.710712E-05 
     28520; 1.081911E+00 ; 6.597165E-05 
     28530; 1.082246E+00 ; 6.534352E-05 
     28540; 1.082175E+00 ; 6.677482E-05 
     28550; 1.081589E+00 ; 6.778078E-05 
     28560; 1.082221E+00 ; 6.709764E-05 
     28570; 1.081192E+00 ; 6.590600E-05 
     28580; 1.081390E+00 ; 6.517635E-05 
     28590; 1.081943E+00 ; 6.681391E-05 
     28610; 1.081460E+00 ; 6.701830E-05 
     28620; 1.081202E+00 ; 6.597896E-05 
     28630; 1.081430E+00 ; 6.518249E-05 
     28640; 1.081442E+00 ; 6.682736E-05 
     28650; 1.081232E+00 ; 6.770368E-05 
     28660; 1.081570E+00 ; 6.693669E-05 
     28670; 1.081523E+00 ; 6.583527E-05 
     28680; 1.081240E+00 ; 6.508047E-05 
     28700; 1.081075E+00 ; 6.770252E-05 
     28710; 1.081586E+00 ; 6.681408E-05 
     28720; 1.082216E+00 ; 6.583652E-05 
     28730; 1.080834E+00 ; 6.513079E-05 
     28740; 1.081988E+00 ; 6.682418E-05 
     28750; 1.081296E+00 ; 6.764295E-05 
     28770; 1.081900E+00 ; 6.586070E-05 
     28780; 1.081468E+00 ; 6.520037E-05 
     28790; 1.083001E+00 ; 6.695648E-05 
